"catch_ID","session_ID","session_date","session_year","session_month","session_day","island_code","subisland_code","site_code","lat","long","capture_date","capture_year","capture_month","capture_day","capture_hour","capture_min","release_date","species","band_no","recapture","replaced","diet","BP","uncorr_mass","mass_tare","mass_corr","culmen","skull_length","tarsus","wing","tail","tail_fork","sex","how_sexed","age","how_aged","bander_id","measurers","flagged","notes"
"2015-06-16_SCI_SR_05","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-16 21:22:00,2015,6,16,21,22,2015-06-16 21:56:00,"ASSP","1401-56293","N","N","N","3",36,0,36,14.5,38.35,"24.3",142,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2015-06-16_SCI_SR_06","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-16 21:27:00,2015,6,16,21,27,2015-06-16 22:08:00,"ASSP","1401-56294","N","N","N","1",35,0,35,14.8,38.5,"24.8",138,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2015-06-16_SCI_SR_07","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-16 21:58:00,2015,6,16,21,58,2015-06-16 22:20:00,"ASSP","1401-56295","N","N","N","3",33,0,33,14.3,37.1,"22.7",140,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2015-06-16_SCI_SR_08","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-16 22:16:00,2015,6,16,22,16,2015-06-16 22:27:00,"ASSP","1401-56296","N","N","N","3",39,0,39,14.6,38,"24.1",145,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2016-06-01_SCI_SR_01","2016-06-01_SCI_SR",2016-06-01,2016,6,1,"SCI","SR","SR",34.047666,-119.547674,2016-06-01 21:56:00,2016,6,1,21,56,2016-06-01 22:03:00,"ASSP","1401-56296","Y","N","N","3",38,0,38,14.9,38.3,"24.6",145,NA,NA,NA,NA,NA,NA,NA,"CAC, PTL","N",NA
"2015-06-16_SCI_SR_09","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-16 22:33:00,2015,6,16,22,33,2015-06-16 22:39:00,"ASSP","1401-56297","N","N","N","2",34,0,34,15.2,37.7,"24.4",141,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2015-06-16_SCI_SR_10","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-16 23:03:00,2015,6,16,23,3,2015-06-16 23:09:00,"ASSP","1401-56298","N","N","N","1",38,0,38,14,36.4,"23.5",141,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2015-06-16_SCI_SR_11","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-17 00:36:00,2015,6,17,0,36,2015-06-17 00:42:00,"ASSP","1401-56299","N","N","N","3",34,0,34,14.2,37.2,"24.6",138,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2015-06-16_SCI_SR_12","2015-06-16_SCI_SR",2015-06-16,2015,6,16,"SCI","SR","SR",34.047666,-119.547674,2015-06-17 00:45:00,2015,6,17,0,45,2015-06-17 00:55:00,"ASSP","1401-56300","N","N","N","1",33,0,33,14.9,37.2,"24.9",139,NA,NA,NA,NA,NA,NA,NA,"JAH, PTL","N",NA
"2017-06-19_SCI_SR_18","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 00:08:00,2017,6,20,0,8,2017-06-20 00:13:00,"ASSP","1401-56319","N","N","N","0",38,0,38,14.4,37,"23.6",140,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_19","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 00:10:00,2017,6,20,0,10,2017-06-20 00:16:00,"ASSP","1401-56320","N","N","N","0",35,0,35,14.6,37.1,"21.9",132,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_20","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 00:45:00,2017,6,20,0,45,2017-06-20 00:51:00,"ASSP","1401-56321","N","N","N","0",35,0,35,13.3,36.7,"22.1",140,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_21","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 01:02:00,2017,6,20,1,2,2017-06-20 01:06:00,"ASSP","1401-56322","N","N","N","2",32,0,32,14.4,36.4,"21.9",141,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_22","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 01:05:00,2017,6,20,1,5,2017-06-20 01:21:00,"ASSP","1401-56323","N","N","N","0",38,0,38,14.7,37.9,"22.5",144,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_23","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 01:24:00,2017,6,20,1,24,2017-06-20 01:31:00,"ASSP","1401-56324","N","N","N","0",34,0,34,15.1,37.4,"23.7",139,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_24","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 01:45:00,2017,6,20,1,45,2017-06-20 01:51:00,"ASSP","1401-56325","N","N","N","0",43,0,43,14.8,37,"23.5",143,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_25","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 01:55:00,2017,6,20,1,55,2017-06-20 02:02:00,"ASSP","1401-56326","N","N","N","0",37,0,37,14.9,37.8,"23.1",139,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-19_SCI_SR_26","2017-06-19_SCI_SR",2017-06-19,2017,6,19,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 02:01:00,2017,6,20,2,1,2017-06-20 02:05:00,"ASSP","1401-56327","N","N","N","3",37,0,37,13.8,34.4,"23.3",141,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-20_SCI_SR_01","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 22:29:00,2017,6,20,22,29,2017-06-20 22:36:00,"ASSP","1401-56328","N","N","N","0",36,0,36,13.4,36.5,"22.9",137,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-20_SCI_SR_02","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 22:50:00,2017,6,20,22,50,2017-06-20 22:57:00,"ASSP","1401-56329","N","N","N","0",35,0,35,14.8,37.3,"22.7",145,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-20_SCI_SR_03","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 23:02:00,2017,6,20,23,2,2017-06-20 23:10:00,"ASSP","1401-56330","N","N","N","3",41,0,41,15,38.3,"24.8",153,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-20_SCI_SR_04","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 23:09:00,2017,6,20,23,9,2017-06-20 23:14:00,"ASSP","1401-56331","N","N","N","3",38,0,38,15.2,37.5,"22.6",145,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-20_SCI_SR_05","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 23:13:00,2017,6,20,23,13,2017-06-20 23:20:00,"ASSP","1401-56332","N","N","N","2",42,0,42,14.5,37.9,"24.4",147,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-20_SCI_SR_06","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 23:20:00,2017,6,20,23,20,2017-06-20 23:24:00,"ASSP","1401-56333","N","N","N","0",35,0,35,13.3,36.4,"22.5",138,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2018-06-11_SCI_SR_01","2018-06-11_SCI_SR",2018-06-11,2018,6,11,"SCI","SR","SR",34.047666,-119.547674,2018-06-11 22:48:00,2018,6,11,22,48,2018-06-11 23:08:00,"ASSP","1401-56333","Y","N","N","3",34,0,34,12.5,37,"21.9",139,NA,NA,NA,NA,NA,NA,NA,"JOV, PTL, AJD","N",NA
"2017-06-20_SCI_SR_07","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 23:27:00,2017,6,20,23,27,NA,"ASSP","1401-56333","SNR","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N","Same night recapture"
"2017-06-20_SCI_SR_08","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 23:34:00,2017,6,20,23,34,2017-06-20 23:38:00,"ASSP","1401-56334","N","N","N","0",36,0,36,13.9,37.8,"21.2",145,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2017-06-20_SCI_SR_09","2017-06-20_SCI_SR",2017-06-20,2017,6,20,"SCI","SR","SR",34.047666,-119.547674,2017-06-20 23:47:00,2017,6,20,23,47,2017-06-20 23:55:00,"ASSP","1401-56335","N","N","N","1",34,0,34,14.6,38.2,"24.3",150,NA,NA,NA,NA,NA,NA,NA,"AJD, CAC, AAY","N",NA
"2018-06-11_SCI_SR_02","2018-06-11_SCI_SR",2018-06-11,2018,6,11,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 01:18:00,2018,6,12,1,18,2018-06-12 01:26:00,"ASSP","1401-56336","N","N","N","2",39,0,39,14.1,36,"24.3",140,NA,NA,NA,NA,NA,NA,NA,"JOV, PTL, AJD","N",NA
"2018-06-11_SCI_SR_03","2018-06-11_SCI_SR",2018-06-11,2018,6,11,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 01:26:00,2018,6,12,1,26,2018-06-12 01:33:00,"ASSP","1401-56337","N","N","N","0",40,0,40,14.6,38,"23.4",144,NA,NA,NA,NA,NA,NA,NA,"JOV, PTL, AJD","N",NA
"2018-06-11_SCI_SR_04","2018-06-11_SCI_SR",2018-06-11,2018,6,11,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 01:32:00,2018,6,12,1,32,2018-06-12 02:00:00,"ASSP","1401-56339","N","N","N","0",36,0,36,14.3,36.4,"24.6",140,NA,NA,NA,NA,NA,NA,NA,"JOV, PTL, AJD","N",NA
"2018-06-12_SCI_SR_01","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 21:47:00,2018,6,12,21,47,2018-06-12 21:54:00,"ASSP","1401-56341","N","N","N","0",35,0,35,14,37.6,"23.3",147,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-06-12_SCI_SR_02","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 22:09:00,2018,6,12,22,9,2018-06-12 22:18:00,"ASSP","1401-56342","N","N","N","2",35,0,35,14.6,35.8,"23.3",141,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-06-12_SCI_SR_03","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 22:18:00,2018,6,12,22,18,2018-06-12 22:24:00,"ASSP","1401-56343","N","N","N","0",34,0,34,15,35,"22.9",140,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-06-12_SCI_SR_04","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 22:28:00,2018,6,12,22,28,2018-06-12 22:35:00,"ASSP","1401-56344","N","N","N","0",34,0,34,14.1,36.8,"22.6",139,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-06-12_SCI_SR_05","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 22:43:00,2018,6,12,22,43,2018-06-12 22:52:00,"ASSP","1401-56345","N","N","N","1",34,0,34,14.8,37.4,"23.3",141,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-07-11_SCI_SR_01","2018-07-11_SCI_SR",2018-07-11,2018,7,11,"SCI","SR","SR",34.047666,-119.547674,2018-07-11 23:06:00,2018,7,11,23,6,2018-07-11 23:13:00,"ASSP","1401-56346","Y","N","N","0",30,0,30,14.8,38.4,"21.8",132,NA,NA,NA,NA,NA,NA,NA,"JAH","N",NA
"2018-06-12_SCI_SR_06","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 22:52:00,2018,6,12,22,52,2018-06-12 23:01:00,"ASSP","1401-56346","N","N","N","0",32,0,32,14.8,35.9,"21.8",136,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-06-12_SCI_SR_07","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 22:54:00,2018,6,12,22,54,2018-06-12 23:02:00,"ASSP","1401-56347","N","N","N","0",37,0,37,14.8,37.2,"23.2",140,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-06-12_SCI_SR_08","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 23:02:00,2018,6,12,23,2,2018-06-12 23:10:00,"ASSP","1401-56348","N","N","N","0",36,0,36,14.7,32.8,"22.4",135,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2018-06-12_SCI_SR_09","2018-06-12_SCI_SR",2018-06-12,2018,6,12,"SCI","SR","SR",34.047666,-119.547674,2018-06-12 23:10:00,2018,6,12,23,10,2018-06-12 23:19:00,"ASSP","1401-56349","N","N","N","0",34,0,34,15.7,37.4,"22.7",131,NA,NA,NA,NA,NA,NA,NA,"JOV, AJD","N",NA
"2006-06-02_SCI_SR_03","2006-06-02_SCI_SR",2006-06-02,2006,6,2,"SCI","SR","SR",34.047666,-119.547674,2006-06-02 23:44:00,2006,6,2,23,44,NA,"ASSP","1401-56373","Y","N","N","3",64,28,36,NA,NA,NA,141,NA,NA,"N",NA,NA,NA,NA,"JA","Y","RECAPTURE BANDED PRIOR TO 2004. When originally banded?"
"1996-06-07_SBI_WCliffs_30","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 00:50:00,1996,6,8,0,50,NA,"ASSP","1401-57401","N","N","N","D",NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_31","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 00:52:00,1996,6,8,0,52,NA,"BLSP","1401-57402","N","N","N","B",NA,NA,NA,NA,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_32","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 00:54:00,1996,6,8,0,54,NA,"ASSP","1401-57403","N","N","N","D",NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_33","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 01:01:00,1996,6,8,1,1,NA,"ASSP","1401-57404","N","N","N","PD",NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_34","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 01:04:00,1996,6,8,1,4,NA,"ASSP","1401-57405","N","N","N","D",NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_35","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 01:14:00,1996,6,8,1,14,NA,"ASSP","1401-57406","N","N","N","B",NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_36","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 01:18:00,1996,6,8,1,18,NA,"ASSP","1401-57407","N","N","N","D",NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_37","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 01:27:00,1996,6,8,1,27,NA,"ASSP","1401-57408","N","N","N","D",NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-07_SBI_WCliffs_38","1996-06-07_SBI_WCliffs",1996-06-07,1996,6,7,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-06-08 01:50:00,1996,6,8,1,50,NA,"LHSP","1401-57409","N","N","N","PD",NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_01","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-18 22:52:00,1996,6,18,22,52,NA,"ASSP","1401-57410","N","N","N","D",NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_02","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-18 23:04:00,1996,6,18,23,4,NA,"ASSP","1401-57411","N","N","N","D",NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_03","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-18 23:08:00,1996,6,18,23,8,NA,"ASSP","1401-57412","N","N","N","PD",NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_04","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-18 23:10:00,1996,6,18,23,10,NA,"ASSP","1401-57413","N","N","N","B",NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_05","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 00:30:00,1996,6,19,0,30,NA,"ASSP","1401-57414","N","N","N","B",NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_06","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 00:45:00,1996,6,19,0,45,NA,"LHSP","1401-57415","N","N","N","B",NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_07","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 01:04:00,1996,6,19,1,4,NA,"ASSP","1401-57416","N","N","N","B",NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_08","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 01:08:00,1996,6,19,1,8,NA,"ASSP","1401-57417","N","N","N","B",NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_09","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 01:20:00,1996,6,19,1,20,NA,"ASSP","1401-57418","N","N","N","B",NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-07-20_SBI_WCliffs_01","1996-07-20_SBI_WCliffs",1996-07-20,1996,7,20,"SBI","SBI","WCliffs",33.477633,-119.042881,1996-07-21 01:24:00,1996,7,21,1,24,NA,"ASSP","1401-57419","Y","N","N","D",NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"JR, SW","N",NA
"1996-06-18_SBI_ESP_10","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 01:26:00,1996,6,19,1,26,NA,"ASSP","1401-57419","N","N","N","D",NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_11","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 01:40:00,1996,6,19,1,40,NA,"ASSP","1401-57420","N","N","N","B",NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-18_SBI_ESP_12","1996-06-18_SBI_ESP",1996-06-18,1996,6,18,"SBI","SBI","ESP",33.482528,-119.041599,1996-06-19 01:44:00,1996,6,19,1,44,NA,"ASSP","1401-57421","N","N","N","PD",NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_02","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 22:30:00,1996,6,23,22,30,NA,"ASSP","1401-57422","N","N","N","D",NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_03","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 22:32:00,1996,6,23,22,32,NA,"ASSP","1401-57423","N","N","N","D",NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_04","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 22:35:00,1996,6,23,22,35,NA,"ASSP","1401-57424","N","N","N","PD",NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_05","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 22:39:00,1996,6,23,22,39,NA,"ASSP","1401-57425","N","N","N","D",NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_06","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 22:43:00,1996,6,23,22,43,NA,"ASSP","1401-57426","N","N","N","B",NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_07","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 23:05:00,1996,6,23,23,5,NA,"ASSP","1401-57427","N","N","N","D",NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_08","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 23:13:00,1996,6,23,23,13,NA,"ASSP","1401-57428","N","N","N","D",NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_09","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 23:15:00,1996,6,23,23,15,NA,"ASSP","1401-57429","N","N","N","B",NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_10","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 23:42:00,1996,6,23,23,42,NA,"ASSP","1401-57430","N","N","N","D",NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_11","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-23 23:58:00,1996,6,23,23,58,NA,"ASSP","1401-57431","N","N","N",NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_12","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-24 00:08:00,1996,6,24,0,8,NA,"ASSP","1401-57432","N","N","N","D",NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_13","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-24 00:15:00,1996,6,24,0,15,NA,"ASSP","1401-57433","N","N","N","D",NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
"1996-06-23_SBI_NCliffs_14","1996-06-23_SBI_NCliffs",1996-06-23,1996,6,23,"SBI","SBI","NCliffs",33.488461,-119.030192,1996-06-24 00:20:00,1996,6,24,0,20,NA,"ASSP","1401-57434","N","N","N","PD",NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,"JR","N",NA
